Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code 
Favour,Strongly in Favour,F,"Enjoy gambling, playing slots, blackjack. A fun source of entertainment Great with a group of friends",45-54,Female,M4K
Favour,Strongly in Favour,F,"the city is old and it needs a new infrustructure,new attractions for tourist and torontonians as well. look at downtown toronto right now left and right and every corner is condo everywhere you go in the downtown core is condominiums or under construction for condo. when do we stop building condo and start creating  employment for our people toronto is a great city and it needs a lot of money to operate each yr and building condominiums in every square ft of the city is just dosent help it makes our city too congested but adding casino and other bussinesis your not just covering all or most of the city cost to operate you creat an employment opportunities for all torontoians as well we need to build a new attractions now..front st west is a perfect spot because you have the CN Tower the Rogers center you can integret them together and make it a huges bussines and tourist attractions. probably the best..so to all of the councilors when you vote think of us and think of our kids future too.",35-44,Male,m6e
Favour,Strongly in Favour,F,people will stay in Toronto rather than going out of town to gamble source of tax revenue source of employment for people in Toronto,65 or older,Female,M4P
Favour,Strongly in Favour,F,World class entertainment Needed revenue Employment gains,35-44,Male,M5C
Favour,Strongly in Favour,F,"For a tourist perspective, Toronto is the only ""world-class"" city in Canada without a local casino. Level playing field for society's ""sin"" businesses - alcohol, strip clubs and smoking. What makes gambling so different from these other businesses? Incremental revenues that rightfully belongs to the City of Toronto from tourists and local gamblers that's currently being lost to Niagara Falls and other areas.",35-44,Male,M5C
Favour,Strongly in Favour,F,i would like an local choice to go to casino when i do it will be great for the economy of toronto it will give tourist another great venue for their entertainment,35-44,Male,M9R
Favour,Strongly in Favour,F,It'll be good for tourism It'll inject much needed revenue into the city ,55-64,Male,m4y
Favour,Strongly in Favour,F,"brings money into the city will help build better transit toronto has too many theatre's and arts, needs something new",25-34,Male,m1k
Favour,Strongly in Favour,F,EXIBITION and Ontario Place needs to be revitized and a casino would be a great anchor. Don't put this casino at the convention centre to much traffic.  ,45-54,Female,M6J
Favour,Strongly in Favour,F,bring money to the city  ,35-44,Female,M2R
Favour,Somewhat in Favour,F,revenue for city jobs ,45-54,Female,m1r
Favour,Strongly in Favour,F,increased revenue for the city taxing an activity that happens anyway ,,,
Favour,Strongly in Favour,F,The city NEEDS the REVENUE Jobs that will be created It will reduce the burden on OVER TAXED property owners like myself,45-54,Male,M4K
Favour,Strongly in Favour,F,Increased city revenue City infastructure Source of city entertainment,15-24,Male,l4l
Favour,Strongly in Favour,F,Jobs Making Toronto a tourist hot spot I like poker,25-34,Male,M9B
Favour,Strongly in Favour,F,Economic benefits to the city from construction Economic benefits to the city from casino use Economic benefits to the city from visitors,55-64,Male,M4P
Favour,Strongly in Favour,F,Toronto is a world class city and should have world class entertainment. I think this will be a positive for the city and bring in a lot of tax revenue.  ,35-44,Male,M5v
Favour,Strongly in Favour,F,Revenue Tourism Urban Vitality and Uniqueness,55-64,Male,M9N
Favour,Strongly in Favour,F,Further entertainment options. Economic boost. Treating citizens as adults who can make their own choices.,45-54,Male,M1n
Favour,Strongly in Favour,F,will bring in $ to city.  can be used for TTC and healthcare.  ,,,
Favour,Strongly in Favour,F,will bring in $ to city.  can be used for TTC and healthcare. will create jobs good for tourism,45-54,Female,M4R
Favour,Strongly in Favour,F,creation of Jobs  ,65 or older,Female,m1n
Favour,Strongly in Favour,F,provide employment tourist attraction entertainment,65 or older,Female,M4V
Favour,Strongly in Favour,F,I think it will create new jobs Toronto is trying to be a world class city and this would be another venue or tourist destination to add to the appeal of Toronto ,45-54,Male,M4V
Favour,Strongly in Favour,F,Economic Development Jobs Tourism,25-34,Male,M5V
Favour,Strongly in Favour,F,Job creation more tax returns to city ,45-54,Male,m1v
Favour,Strongly in Favour,F,Great source of revenue Creates new jobs Increases city exposure,35-44,Male,M5M
Favour,Strongly in Favour,F,Tourism Employment New image of Toronto i.e its transformation into a true world class city,15-24,Male,M5V
Favour,Strongly in Favour,F,Enjoy gambling Niagara and Rama are too far Fun place to go with friends,,,
Favour,Strongly in Favour,F,revenue generation for city infa structure  ,55-64,Male,M8X
Favour,Strongly in Favour,F,"Toronto needs new sources of income that do not involve tax increases. Reduce or eliminate taxes, such as: Land Transfer and Property. I am a retired person on a fixed income,tax and fee increases are a concern.",55-64,Male,M2R
Favour,Strongly in Favour,T,Job creation Tourism stronger economy in city Entertainment,25-34,Male,M5a
Favour,Strongly in Favour,F,Brings more people to toronto creates more jobs makes toronto more of a major player in the world scene,55-64,Female,M4M
Favour,Strongly in Favour,F,generate tourism tax dollars for the city spur development in new areas of the city,45-54,Male,M4Y
Favour,Somewhat in Favour,F,Great for downtown life Good for economy We're a big city - let's not shy away from big city things,25-34,Male,M5V
Favour,Strongly in Favour,F,I would like to go Tourism for the city My extended family would visit more often,45-54,Female,M2r
Favour,Strongly in Favour,F,"Potential for direct revenue from casino- ie: taxes, wealth sharing Potential for indirect revenue- tourism, hotel guests ",,,
Favour,Strongly in Favour,F,potential for direct revenue from casino potential for indirect revenue ,,,
Favour,Strongly in Favour,F,"Economy reason, it will increase new jobs, increase Toronto income and increase tourism revenue  ",35-44,Male,l6h
Favour,Strongly in Favour,F,Direct revenue to be gleaned from casino indirect revenue ,,,
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,More Jobs More Revenue for city Overall Improvement for the economy as more people from outside Toronto will be spending in Toronto,35-44,Male,M1W
Favour,Strongly in Favour,F,Revenue Entertainment Deserving City,65 or older,Male,M1E
Favour,Somewhat in Favour,F,Jobs Tourism ,35-44,Male,m9v
Favour,Strongly in Favour,F,don't need to drive to Casino Rama increased tax revenue ,25-34,Male,
Favour,Strongly in Favour,F,Create employment opportunity Help the budget ,45-54,Male,m2j
Favour,Strongly in Favour,F,"Funds that could be put towards city priorities (ie. TTC, whatever we're going to do with the Gardiner) Increased employment opportunities Increased tourism",25-34,Male,M5A
Favour,Strongly in Favour,F,Generate money for the city Generate tourism Easy access to gambling,,,
Favour,Strongly in Favour,F,"I gamble already, and it's more convenient for me to spend my money in my city Since they're not betting, I bet online with Europeon websites, that's my money going to another continent Benefit to everyone, gamblers, lots of jobs, entertaining, dining",25-34,Male,M1p
Favour,Strongly in Favour,F,Economic Benefit New attraction for the city further enhance the city scape,25-34,Male,M4P
Favour,Somewhat in Favour,F,It beats driving to Casino Niagra Tax revenue Spruce up a boring part of town,25-34,Male,m1n
Favour,Strongly in Favour,F,it stops going cash out of our province  ,35-44,Male,m3j
Favour,Strongly in Favour,F,tourism status of a real international destination world class entertainment,25-34,Male,m2r
Favour,Strongly in Favour,F,Economy boost Have fun! Create jobs,,,
Favour,Strongly in Favour,F,city needs cash bad great tourist attraction more options in the city/ more jobs,25-34,Male,m4j
Favour,Strongly in Favour,F,"Toronto has the potential to be a world-class city and needs the high profile, progressive approach that a large casino/entertainment complex would bring. Fiscally, it would mean dramatically increased revenues for Toronto/Ontario in terms of taxes. Potentially, with the right planning, marketing and delivery could attract more businesses to the GTA",45-54,Female,M8V
Favour,Somewhat in Favour,F,Generate revenue Employment opportunities Potential location issues cause some hesitation,25-34,Male,M9A
Favour,Strongly in Favour,F,income prestige gambling,35-44,Male,M2N
Favour,Strongly in Favour,F,"A Toronto casino will provide construction jobs and employment for many employees when it is operating. A casino will be a boost to tourism and to the resulting boost in the economy. Revenues from the casino can be used to fund many Toronto projects - e.g. road, subway construction, etc",65 or older,Male,M1T
Favour,Strongly in Favour,F,tourism entertainment value opportunity,25-34,Male,
Favour,Somewhat in Favour,F,Any new development is good for Toronto  ,35-44,Male,M5J
Favour,Somewhat in Favour,F,Increased revenue (tax) to the city. Added tourism - increased revenue for the small business owner/hotels/restaurants. ,35-44,Male,M4J
Favour,Strongly in Favour,F,  ,,,
Favour,Somewhat in Favour,F,revenue for the city another attraction for the city ,55-64,Female,m7n
